mouse_move_count,mouse_click_count,mouse_path_length_px,mouse_avg_speed_px_s,mouse_std_speed_px_s,mouse_idle_time_ms,mouse_path_straightness,keydown_count,typing_rate_kps,special_key_count,backspace_count,backspace_error_ratio,inter_key_latency_mean_ms,key_dwell_time_mean_ms,key_dwell_time_std_ms,long_pause_count,window_switch_count,unique_app_count,app_chrome,app_explorer,app_code,app_devenv,app_msedge,app_teams,app_opera,app_other,daylight_morning,daylight_afternoon,daylight_evening,activity_ratio,mouse_speed_cv,typing_burst_count,idle_to_active_ratio,click_per_move_ratio,typing_rate_kps_delta,inter_key_latency_mean_ms_delta,key_dwell_time_mean_ms_delta,mouse_avg_speed_px_s_delta,mouse_idle_time_ms_delta,activity_ratio_delta,typing_rate_kps_rmean3,typing_rate_kps_rstd3,inter_key_latency_mean_ms_rmean3,inter_key_latency_mean_ms_rstd3,key_dwell_time_mean_ms_rmean3,key_dwell_time_mean_ms_rstd3,mouse_avg_speed_px_s_rmean3,mouse_avg_speed_px_s_rstd3,mouse_idle_time_ms_rmean3,mouse_idle_time_ms_rstd3,activity_ratio_rmean3,activity_ratio_rstd3,user_id,stress_val_mapped,fatigue_val_mapped
3356,3,7114.310909782562,1155.137028068377,1263.3364496898646,0.0,0.04744287068796669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1.0936680402345156,0,0.0,0.0008939213349225268,-0.005555555555555556,0.0,-100.0,-436.0944025053841,-1006.0,0,0.001851851851851852,0.0026189140043946205,0.0,0.0,33.333333333333336,47.14045207910317,1208.1767723962432,293.51543343468506,335.3333333333333,474.2329479157779,1.0,0.0,emir_demir1,Not_Stressed,Fatigued
3356,3,7114.310909782562,1155.137028068377,1263.3364496898646,0.0,0.04744287068796669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1.0936680402345156,0,0.0,0.0008939213349225268,-0.005555555555555556,0.0,-100.0,-436.0944025053841,-1006.0,0,0.001851851851851852,0.0026189140043946205,0.0,0.0,33.333333333333336,47.14045207910317,1208.1767723962432,293.51543343468506,335.3333333333333,474.2329479157779,1.0,0.0,emir_demir1,Not_Stressed,Fatigued
