mouse_move_count,mouse_click_count,mouse_path_length_px,mouse_avg_speed_px_s,mouse_std_speed_px_s,mouse_idle_time_ms,mouse_path_straightness,keydown_count,typing_rate_kps,special_key_count,backspace_count,backspace_error_ratio,inter_key_latency_mean_ms,key_dwell_time_mean_ms,key_dwell_time_std_ms,long_pause_count,window_switch_count,unique_app_count,app_chrome,app_explorer,app_code,app_devenv,app_msedge,app_teams,app_opera,app_other,daylight_morning,daylight_afternoon,daylight_evening,activity_ratio,mouse_speed_cv,typing_burst_count,idle_to_active_ratio,click_per_move_ratio,typing_rate_kps_delta,inter_key_latency_mean_ms_delta,key_dwell_time_mean_ms_delta,mouse_avg_speed_px_s_delta,mouse_idle_time_ms_delta,activity_ratio_delta,typing_rate_kps_rmean3,typing_rate_kps_rstd3,inter_key_latency_mean_ms_rmean3,inter_key_latency_mean_ms_rstd3,key_dwell_time_mean_ms_rmean3,key_dwell_time_mean_ms_rstd3,mouse_avg_speed_px_s_rmean3,mouse_avg_speed_px_s_rstd3,mouse_idle_time_ms_rmean3,mouse_idle_time_ms_rstd3,activity_ratio_rmean3,activity_ratio_rstd3,user_id,stress_val_mapped,fatigue_val_mapped
65,0,515.3577679957151,1135.9002658099628,1219.302917857079,0.0,0.7293941140077574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1.073424273730269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.9002658099628,0.0,0.0,0.0,1.0,0.0,1234,Not_Stressed,Not_Fatigued
